user_id,sameDiff,task1v2,task2v3,task3v4,task4v5,task5v6,task8v9,task9v10,task10v11
1184,0.8125,NA,NA,0.85,NA,NA,NA,NA,0.55
1186,0.5,NA,NA,0.35,0.7,NA,NA,NA,NA
1187,0.5,NA,NA,0.65,0.4,NA,NA,NA,NA
1191,0.75,NA,NA,0.8,NA,NA,0.7,NA,NA
1195,0.625,NA,NA,0.45,NA,NA,NA,NA,0.5
1196,0.625,NA,NA,0.85,NA,NA,0.8,NA,NA
1202,0.6875,NA,NA,0.5,NA,NA,NA,0.6,NA
1207,0.75,0.85,NA,0.85,NA,NA,NA,NA,NA
1209,0.6875,NA,NA,0.5,NA,NA,0.3,NA,NA
1212,0.5,NA,NA,0.65,NA,NA,NA,0.4,NA
1216,0.875,1,NA,1,NA,NA,NA,NA,NA
1218,0.6875,NA,0.65,0.6,NA,NA,NA,NA,NA
1220,0.6875,NA,NA,0.85,NA,NA,NA,0.75,NA
1221,0.625,NA,NA,0.6,0.6,NA,NA,NA,NA
1225,0.875,NA,0.9,0.95,NA,NA,NA,NA,NA
1232,0.3125,NA,NA,0.4,NA,0.5,NA,NA,NA
1237,0.5625,NA,NA,0.5,NA,NA,NA,NA,0.4
1239,0.625,NA,NA,0.5,NA,NA,0.45,NA,NA
1242,0.375,NA,NA,0.5,NA,NA,0.45,NA,NA
1243,0.8125,0.75,NA,0.9,NA,NA,NA,NA,NA
1244,0.4375,NA,NA,0.65,0.55,NA,NA,NA,NA
1246,0.5625,NA,NA,0.6,NA,NA,NA,NA,0.65
1247,0.5,NA,NA,0.35,NA,0.5,NA,NA,NA
1251,0.75,NA,NA,1,0.8,NA,NA,NA,NA
1253,0.6875,0.55,NA,0.45,NA,NA,NA,NA,NA
1255,0.4375,NA,NA,0.65,NA,NA,NA,NA,0.45
1256,0.625,NA,NA,0.3,NA,NA,0.5,NA,NA
1257,0.4375,NA,NA,0.55,0.5,NA,NA,NA,NA
1260,0.8125,NA,NA,0.4,0.7,NA,NA,NA,NA
1261,0.4375,NA,0.65,0.5,NA,NA,NA,NA,NA
1263,0.4375,NA,NA,0.55,NA,NA,NA,0.35,NA
1265,0.6875,NA,NA,0.5,NA,0.45,NA,NA,NA
1270,0.625,NA,NA,0.45,NA,NA,NA,NA,0.35
1274,0.5625,NA,NA,0.6,0.55,NA,NA,NA,NA
1283,0.75,0.4,NA,0.5,NA,NA,NA,NA,NA
1284,0.5625,NA,NA,0.8,NA,NA,NA,0.55,NA
1285,0.6875,NA,NA,0.6,NA,NA,NA,NA,0.5
1293,0.75,NA,NA,0.75,NA,NA,0.6,NA,NA
1298,0.4375,NA,NA,0.5,NA,NA,NA,NA,0.5
1300,0.5625,NA,NA,0.5,NA,NA,NA,NA,0.3
1301,0.5625,NA,NA,0.5,0.4,NA,NA,NA,NA
1304,0.4375,NA,NA,0.7,NA,NA,1,NA,NA
1306,0.6875,NA,NA,0.55,NA,NA,NA,0.4,NA
1307,0.4375,NA,NA,0.4,NA,NA,NA,0.4,NA
1308,0.9375,NA,NA,1,NA,NA,NA,0.95,NA
1313,0.875,NA,NA,1,NA,NA,NA,1,NA
1314,0.375,NA,NA,0.5,NA,NA,NA,0.4,NA
1317,0.375,NA,NA,0.55,0.5,NA,NA,NA,NA
1330,0.5,NA,0.5,0.55,NA,NA,NA,NA,NA
1332,0.75,NA,NA,0.8,NA,NA,1,NA,NA
1333,0.625,NA,NA,0.45,NA,NA,NA,0.55,NA
1336,0.625,NA,NA,0.65,0.5,NA,NA,NA,NA
1338,1,NA,NA,1,NA,1,NA,NA,NA
1341,0.375,NA,NA,0.6,NA,NA,NA,NA,0.45
1343,0.9375,0.95,NA,1,NA,NA,NA,NA,NA
1349,0.4375,NA,NA,0.45,NA,NA,NA,NA,0.75
1352,0.5,NA,NA,0.45,NA,NA,NA,NA,0.55
1354,0.5625,NA,0.8,0.7,NA,NA,NA,NA,NA
1357,0.9375,NA,NA,1,0.95,NA,NA,NA,NA
1361,0.5,NA,NA,0.95,NA,NA,NA,0.7,NA
1370,0.5625,NA,NA,0.55,NA,NA,NA,0.55,NA
1372,0.25,NA,NA,0.75,NA,NA,NA,0.6,NA
1373,0.625,NA,NA,0.8,NA,NA,NA,0.65,NA
1374,0.625,NA,NA,0.6,NA,NA,0.55,NA,NA
1379,0.875,NA,NA,0.95,0.8,NA,NA,NA,NA
1384,0.9375,NA,NA,0.8,NA,NA,NA,0.65,NA
1388,0.5625,NA,0.25,0.45,NA,NA,NA,NA,NA
1389,0.6875,NA,NA,0.45,NA,0.45,NA,NA,NA
1390,0.6875,NA,NA,0.95,NA,NA,NA,0.6,NA
1391,0.5,NA,NA,0.5,0.3,NA,NA,NA,NA
1405,0.9375,NA,NA,0.45,0.55,NA,NA,NA,NA
1409,0.6875,NA,NA,0.25,NA,NA,0.8,NA,NA
1410,0.5,NA,NA,0.5,NA,NA,0.55,NA,NA
1414,0.5625,0.9,NA,0.95,NA,NA,NA,NA,NA
1415,0.875,0.95,NA,0.95,NA,NA,NA,NA,NA
1416,0.9375,NA,NA,0.75,NA,NA,NA,NA,0.95
1420,0.9375,NA,NA,0.95,1,NA,NA,NA,NA
1422,0.5,NA,0.45,0.4,NA,NA,NA,NA,NA
1426,0.375,NA,NA,0.45,NA,NA,NA,0.45,NA
1427,0.375,NA,NA,0.35,NA,NA,NA,0.45,NA
1433,0.4375,NA,0.5,0.55,NA,NA,NA,NA,NA
1435,0.875,NA,NA,0.95,NA,NA,0.9,NA,NA
1439,0.5,NA,0.6,0.5,NA,NA,NA,NA,NA
1444,0.75,NA,0.95,0.85,NA,NA,NA,NA,NA
1445,0.875,NA,0.55,1,NA,NA,NA,NA,NA
1447,0.875,NA,NA,0.85,NA,0.7,NA,NA,NA
1450,0.625,NA,NA,0.6,NA,NA,NA,0.65,NA
1452,0.9375,NA,NA,1,NA,NA,NA,NA,1
1453,0.75,NA,NA,0.4,NA,NA,0.65,NA,NA
1458,0.75,NA,NA,0.85,0.95,NA,NA,NA,NA
1463,0.625,NA,NA,0.4,NA,NA,0.7,NA,NA
1464,0.875,NA,NA,0.9,NA,0.9,NA,NA,NA
1465,0.5,NA,NA,0.7,NA,NA,0.4,NA,NA
1466,0.5,NA,NA,0.45,NA,NA,0.45,NA,NA
1473,0.5625,NA,0.5,0.65,NA,NA,NA,NA,NA
1475,0.5,NA,0.9,0.95,NA,NA,NA,NA,NA
1478,0.625,0.4,NA,0.8,NA,NA,NA,NA,NA
1482,0.4375,NA,NA,0.45,NA,NA,NA,0.6,NA
1487,0.75,NA,0.75,0.25,NA,NA,NA,NA,NA
1489,0.5,0.55,NA,0.6,NA,NA,NA,NA,NA
1490,0.5625,0.45,NA,0.65,NA,NA,NA,NA,NA
1493,0.875,NA,NA,1,NA,NA,1,NA,NA
1495,0.4375,NA,NA,0.55,NA,0.3,NA,NA,NA
1497,0.5625,NA,NA,0.5,NA,NA,NA,0.6,NA
1505,0.5,NA,0.5,0.4,NA,NA,NA,NA,NA
1514,0.75,NA,NA,0.7,NA,NA,0.75,NA,NA
1515,0.8125,NA,0.5,0.8,NA,NA,NA,NA,NA
1516,0.5,NA,NA,0.55,0.65,NA,NA,NA,NA
1520,0.8125,NA,0.6,0.9,NA,NA,NA,NA,NA
1525,0.6875,NA,NA,0.3,0.9,NA,NA,NA,NA
1530,0.9375,NA,NA,1,NA,0.6,NA,NA,NA
1531,0.4375,NA,NA,0.55,NA,NA,0.5,NA,NA
1533,0.875,NA,NA,0.9,0.6,NA,NA,NA,NA
1535,0.4375,NA,0.3,0.55,NA,NA,NA,NA,NA
1536,0.5625,0.75,NA,0.45,NA,NA,NA,NA,NA
1546,0.6875,NA,NA,0.6,NA,NA,NA,NA,0.45
1549,0.5,NA,NA,0.6,NA,NA,NA,NA,0.3
1551,0.625,0.65,NA,0.3,NA,NA,NA,NA,NA
1553,0.6875,NA,0.6,0.5,NA,NA,NA,NA,NA
1555,0.5,NA,NA,0.55,NA,0.5,NA,NA,NA
1556,0.5625,NA,NA,0.65,NA,NA,NA,0.35,NA
1557,0.75,NA,NA,0.5,NA,NA,0.4,NA,NA
1558,0.9375,NA,NA,0.65,NA,0.85,NA,NA,NA
1560,0.6875,NA,NA,0.9,NA,NA,NA,NA,0.55
1561,0.6875,NA,NA,0.6,NA,NA,NA,NA,0.55
1562,0.5625,NA,NA,0.8,NA,0.7,NA,NA,NA
1568,0.625,NA,0.8,0.45,NA,NA,NA,NA,NA
1569,0.5,NA,NA,0.4,NA,NA,NA,NA,0.5
1570,0.625,NA,NA,0.8,NA,0.35,NA,NA,NA
1571,0.875,NA,0.7,1,NA,NA,NA,NA,NA
1572,0.625,NA,NA,0.45,NA,NA,NA,0.45,NA
1574,0.4375,NA,NA,0.55,NA,NA,NA,NA,0.4
1575,0.6875,NA,NA,0.7,NA,NA,NA,NA,0.45
1578,0.625,NA,NA,0.55,NA,NA,0.7,NA,NA
1579,0.5,NA,NA,0.55,NA,NA,0.7,NA,NA
1580,0.6875,NA,NA,0.4,NA,NA,NA,0.45,NA
1585,0.6875,NA,0.5,0.55,NA,NA,NA,NA,NA
1586,0.5,NA,NA,0.6,NA,0.65,NA,NA,NA
1587,0.5,NA,NA,0.75,NA,NA,0.55,NA,NA
1589,0.5625,NA,NA,0.45,NA,NA,NA,0.7,NA
1590,0.625,NA,0.65,0.6,NA,NA,NA,NA,NA
1591,0.5625,NA,0.6,0.6,NA,NA,NA,NA,NA
1592,0.375,NA,NA,0.45,NA,0.45,NA,NA,NA
1594,0.25,0.6,NA,0.6,NA,NA,NA,NA,NA
1597,0.5625,NA,NA,0.45,NA,NA,NA,0.6,NA
1598,0.6875,NA,0.65,0.95,NA,NA,NA,NA,NA
1599,0.5625,0.55,NA,0.7,NA,NA,NA,NA,NA
1601,0.4375,NA,NA,0.45,NA,NA,0.65,NA,NA
1603,0.875,NA,NA,0.85,NA,NA,0.5,NA,NA
1604,0.8125,NA,NA,1,NA,NA,1,NA,NA
1605,0.6875,NA,NA,0.75,NA,NA,NA,NA,0.95
1606,0.6875,0.5,NA,0.6,NA,NA,NA,NA,NA
1607,0.4375,NA,NA,0.45,NA,NA,NA,NA,0.55
1611,0.5625,NA,NA,0.45,NA,NA,NA,NA,0.5
1612,0.5,0.6,NA,0.6,NA,NA,NA,NA,NA
1614,0.4375,0.5,NA,0.55,NA,NA,NA,NA,NA
1619,0.625,NA,0.6,0.75,NA,NA,NA,NA,NA
1621,0.5,NA,NA,0.45,0.5,NA,NA,NA,NA
1625,0.8125,NA,NA,0.65,NA,NA,NA,0.55,NA
1627,0.875,NA,NA,0.9,NA,1,NA,NA,NA
1628,0.8125,NA,NA,1,NA,0.75,NA,NA,NA
1629,0.875,NA,NA,0.6,0.75,NA,NA,NA,NA
1633,0.5,NA,NA,0.4,NA,NA,NA,NA,0.6
1640,0.5625,NA,NA,0.5,NA,NA,0.45,NA,NA
1644,0.5625,NA,NA,0.4,0.85,NA,NA,NA,NA
1645,0.75,0.45,NA,0.5,NA,NA,NA,NA,NA
1646,0.75,NA,NA,0.7,NA,0.8,NA,NA,NA
1647,0.625,NA,NA,0.65,NA,NA,0.25,NA,NA
1649,0.4375,0.6,NA,0.65,NA,NA,NA,NA,NA
1657,0.9375,NA,NA,0.9,0.9,NA,NA,NA,NA
1659,0.75,NA,NA,0.45,NA,NA,0.5,NA,NA
1660,0.6875,NA,NA,0.8,NA,0.9,NA,NA,NA
1662,0.9375,1,NA,1,NA,NA,NA,NA,NA
1664,0.5625,NA,NA,0.55,NA,0.6,NA,NA,NA
1666,0.5,NA,NA,0.55,0.85,NA,NA,NA,NA
1668,0.625,NA,NA,0.6,NA,NA,NA,0.55,NA
1669,0.4375,NA,NA,0.4,NA,NA,0.4,NA,NA
1671,0.625,NA,NA,0.5,NA,NA,0.55,NA,NA
1672,0.625,NA,NA,0.45,NA,NA,NA,0.45,NA
1674,0.8125,NA,NA,0.95,0.75,NA,NA,NA,NA
1677,0.8125,NA,NA,0.5,NA,NA,NA,0.45,NA
1678,0.4375,NA,NA,0.55,NA,NA,NA,0.55,NA
1679,0.9375,NA,0.95,1,NA,NA,NA,NA,NA
1680,0.5625,NA,NA,0.5,NA,0.5,NA,NA,NA
1687,0.375,NA,NA,0.6,0.7,NA,NA,NA,NA
1688,0.375,0.6,NA,0.4,NA,NA,NA,NA,NA
1699,0.8125,NA,NA,0.85,NA,NA,0.85,NA,NA
1705,0.8125,NA,NA,0.7,NA,0.6,NA,NA,NA
1708,0.6875,NA,NA,0.7,NA,0.6,NA,NA,NA
1714,0.5,0.4,NA,0.4,NA,NA,NA,NA,NA
1715,1,NA,NA,1,0.95,NA,NA,NA,NA
1719,0.875,NA,NA,1,NA,NA,0.9,NA,NA
1720,1,NA,0.8,0.95,NA,NA,NA,NA,NA
1724,1,NA,0.95,0.95,NA,NA,NA,NA,NA
1729,0.625,NA,NA,0.8,NA,0.4,NA,NA,NA
1731,0.9375,0.95,NA,1,NA,NA,NA,NA,NA
1733,1,NA,NA,1,NA,0.9,NA,NA,NA
1736,0.875,NA,NA,1,NA,NA,NA,0.7,NA
1742,0.625,NA,NA,0.75,0.9,NA,NA,NA,NA
1746,0.3125,NA,NA,0.6,0.5,NA,NA,NA,NA
1747,0.4375,NA,NA,0.5,NA,0.55,NA,NA,NA
1755,0.4375,0.75,NA,0.5,NA,NA,NA,NA,NA
1757,0.625,NA,NA,0.65,NA,NA,0.8,NA,NA
1760,0.375,NA,NA,0.5,NA,NA,0.4,NA,NA
1769,0.625,0.65,NA,0.4,NA,NA,NA,NA,NA
1773,0.875,NA,0.7,0.85,NA,NA,NA,NA,NA
1774,0.6875,NA,0.5,0.5,NA,NA,NA,NA,NA
1775,1,NA,NA,1,NA,NA,0.8,NA,NA
1779,0.6875,NA,NA,0.7,0.7,NA,NA,NA,NA
1783,0.6875,NA,NA,0.65,0.65,NA,NA,NA,NA
1784,0.9375,NA,NA,0.6,NA,0.75,NA,NA,NA
1785,0.9375,NA,0.8,0.95,NA,NA,NA,NA,NA
1791,0.375,NA,NA,0.7,NA,NA,NA,NA,0.45
1792,0.375,0.85,NA,0.75,NA,NA,NA,NA,NA
1797,0.9375,NA,NA,0.9,NA,NA,NA,NA,0.5
1800,0.8125,NA,NA,1,NA,NA,NA,0.8,NA
1803,0.5625,NA,0.55,0.35,NA,NA,NA,NA,NA
1804,0.9375,0.95,NA,0.95,NA,NA,NA,NA,NA
1810,0.5625,NA,NA,0.65,NA,NA,0.65,NA,NA
1812,0.6875,NA,NA,1,NA,0.95,NA,NA,NA
1814,0.5625,NA,NA,0.35,NA,0.5,NA,NA,NA
1816,0.5,NA,0.65,0.8,NA,NA,NA,NA,NA
1817,0.5625,NA,NA,0.5,0.55,NA,NA,NA,NA
1819,0.625,NA,NA,0.8,0.65,NA,NA,NA,NA
1824,0.4375,0.75,NA,0.65,NA,NA,NA,NA,NA
1828,0.5625,NA,NA,0.55,NA,NA,NA,NA,0.75
1829,0.5625,0.65,NA,0.8,NA,NA,NA,NA,NA
1830,0.6875,NA,NA,0.75,NA,0.6,NA,NA,NA
1835,0.75,NA,NA,0.8,NA,NA,NA,1,NA
1839,0.9375,NA,NA,1,1,NA,NA,NA,NA
1841,0.625,0.55,NA,0.6,NA,NA,NA,NA,NA
1850,0.625,NA,NA,0.6,NA,NA,NA,0.65,NA
1865,0.5,0.5,NA,0.6,NA,NA,NA,NA,NA
1866,0.6875,NA,NA,0.5,0.5,NA,NA,NA,NA
1867,0.8125,NA,NA,0.95,NA,0.9,NA,NA,NA
1868,0.9375,NA,NA,1,1,NA,NA,NA,NA
1876,0.625,NA,NA,0.9,NA,NA,NA,0.9,NA
1878,0.625,NA,NA,0.4,NA,NA,NA,NA,0.6
1880,0.25,NA,NA,0.45,NA,NA,0.45,NA,NA
1883,0.5625,0.6,NA,0.7,NA,NA,NA,NA,NA
1885,0.9375,NA,NA,0.95,NA,0.45,NA,NA,NA
1886,0.8125,NA,NA,0.85,NA,NA,0.55,NA,NA
1890,0.5625,NA,NA,0.6,0.45,NA,NA,NA,NA
1893,0.5,NA,0.45,0.55,NA,NA,NA,NA,NA
1896,0.5,NA,NA,0.4,NA,NA,NA,NA,0.4
1909,0.9375,NA,NA,0.9,NA,NA,NA,NA,0.7
1911,0.625,NA,NA,0.75,0.35,NA,NA,NA,NA
1913,0.625,NA,0.6,0.6,NA,NA,NA,NA,NA
1916,0.4375,0.65,NA,0.6,NA,NA,NA,NA,NA
1919,0.8125,NA,NA,0.3,NA,0.3,NA,NA,NA
1923,0.625,NA,NA,0.3,NA,NA,NA,0.55,NA
1930,0.375,NA,NA,0.6,NA,0.35,NA,NA,NA
1932,0.125,NA,NA,0.7,NA,0.7,NA,NA,NA
1935,0.375,NA,NA,0.4,NA,NA,NA,0.65,NA
1941,0.6875,NA,0.8,0.9,NA,NA,NA,NA,NA
1950,0.5625,0.45,NA,0.65,NA,NA,NA,NA,NA
1954,0.75,NA,NA,0.6,NA,NA,NA,NA,0.55
1955,0.4375,NA,NA,0.75,NA,NA,NA,0.5,NA
1956,0.375,NA,NA,0.6,0.45,NA,NA,NA,NA
1959,0.75,NA,NA,0.6,NA,NA,NA,NA,0.4
1965,0.8125,NA,0.75,0.8,NA,NA,NA,NA,NA
1971,0.875,NA,NA,1,NA,0.95,NA,NA,NA
1972,0.8125,NA,NA,0.65,NA,NA,NA,NA,0.5
1987,0.6875,NA,NA,0.45,NA,NA,0.85,NA,NA
1990,0.875,NA,0.75,0.7,NA,NA,NA,NA,NA
1991,0.875,NA,NA,0.7,0.75,NA,NA,NA,NA
2000,0.625,NA,NA,0.75,NA,NA,NA,0.4,NA
2005,0.6875,0.5,NA,0.45,NA,NA,NA,NA,NA
2006,0.625,NA,NA,0.55,NA,NA,NA,0.75,NA
2011,0.8125,NA,NA,0.95,NA,0.7,NA,NA,NA
2012,0.5,NA,NA,0.7,NA,NA,0.7,NA,NA
2014,0.375,NA,NA,0.35,NA,NA,0.55,NA,NA
2018,0.6875,NA,NA,0.95,NA,NA,0.65,NA,NA
2022,0.375,NA,NA,0.45,NA,NA,NA,0.35,NA
2024,0.875,NA,NA,1,NA,NA,NA,NA,0.95
2025,0.9375,NA,NA,0.8,NA,NA,NA,NA,0.75
2029,0.9375,NA,NA,0.85,NA,NA,0.45,NA,NA
2030,0.8125,NA,0.85,1,NA,NA,NA,NA,NA
2038,0.5625,NA,NA,0.5,NA,NA,NA,NA,0.55
2043,0.75,NA,NA,0.45,NA,NA,0.75,NA,NA
2055,0.6875,NA,NA,0.8,NA,NA,NA,0.5,NA
2056,0.75,NA,NA,0.9,NA,NA,NA,NA,0.75
2058,0.75,NA,NA,0.5,NA,NA,NA,0.45,NA
2059,0.375,NA,NA,0.3,NA,NA,NA,0.5,NA
2071,0.625,NA,NA,0.45,NA,NA,NA,0.6,NA
2074,0.625,NA,NA,0.5,0.45,NA,NA,NA,NA
2079,0.4375,NA,NA,0.6,NA,NA,NA,0.35,NA
2082,0.75,0.5,NA,0.7,NA,NA,NA,NA,NA
2089,0.75,0.55,NA,0.75,NA,NA,NA,NA,NA
2095,0.5,0.3,NA,0.65,NA,NA,NA,NA,NA
2096,0.625,NA,NA,0.3,NA,NA,0.5,NA,NA
2100,0.625,NA,NA,0.35,NA,NA,NA,NA,0.65
2101,0.9375,NA,NA,0.85,NA,NA,NA,0.55,NA
2111,0.6875,NA,NA,0.6,NA,0.65,NA,NA,NA
2113,0.5625,NA,NA,0.7,NA,NA,NA,NA,0.5
2123,0.625,0.45,NA,0.45,NA,NA,NA,NA,NA
2127,0.9375,0.55,NA,0.9,NA,NA,NA,NA,NA
2129,0.6875,NA,0.45,0.6,NA,NA,NA,NA,NA
2130,0.625,NA,0.55,1,NA,NA,NA,NA,NA
2133,0.75,NA,NA,0.65,NA,0.55,NA,NA,NA
2134,0.5625,NA,NA,0.6,NA,NA,0.6,NA,NA
2135,0.4375,0.6,NA,0.45,NA,NA,NA,NA,NA
2136,0.375,NA,0.4,0.55,NA,NA,NA,NA,NA
2138,0.6875,NA,NA,0.6,NA,NA,NA,0.55,NA
2145,0.625,NA,NA,0.4,NA,NA,NA,0.4,NA
2150,0.5,NA,NA,0.5,NA,NA,0.7,NA,NA
2152,0.625,NA,NA,0.35,NA,NA,0.5,NA,NA
2157,0.3125,0.3,NA,0.65,NA,NA,NA,NA,NA
2162,0.375,NA,NA,0.55,NA,NA,0.5,NA,NA
2164,0.4375,NA,NA,0.55,NA,NA,NA,NA,0.55
2172,1,NA,NA,1,0.9,NA,NA,NA,NA
2176,0.75,NA,0.65,1,NA,NA,NA,NA,NA
2182,0.875,NA,NA,0.95,NA,NA,NA,NA,0.85
2184,0.625,NA,NA,0.9,NA,0.55,NA,NA,NA
2187,0.375,0.4,NA,0.55,NA,NA,NA,NA,NA
2188,0.5,NA,NA,0.8,NA,0.75,NA,NA,NA
2200,0.5,NA,NA,0.5,NA,NA,0.3,NA,NA
2201,0.5625,0.5,NA,0.55,NA,NA,NA,NA,NA
2208,0.75,NA,NA,0.4,NA,0.55,NA,NA,NA
2213,0.625,NA,0.6,0.5,NA,NA,NA,NA,NA
2230,0.4375,NA,NA,0.5,NA,NA,0.6,NA,NA
2235,0.625,NA,NA,0.85,NA,NA,0.9,NA,NA
2238,0.6875,NA,0.95,0.9,NA,NA,NA,NA,NA
2249,0.5,NA,NA,0.25,NA,NA,NA,0.4,NA
2251,0.9375,NA,NA,0.95,NA,0.9,NA,NA,NA
2259,0.6875,NA,0.7,0.5,NA,NA,NA,NA,NA
2264,0.875,NA,NA,0.55,NA,0.5,NA,NA,NA
2268,0.5625,NA,NA,0.55,NA,NA,0.45,NA,NA
2269,0.9375,NA,NA,1,0.9,NA,NA,NA,NA
2272,0.6875,NA,NA,0.55,NA,NA,NA,NA,0.6
2282,0.75,0.9,NA,0.8,NA,NA,NA,NA,NA
2287,0.8125,NA,1,1,NA,NA,NA,NA,NA
2290,0.875,NA,NA,0.95,NA,NA,NA,0.45,NA
2293,1,NA,NA,1,NA,NA,NA,NA,1
2296,0.8125,0.55,NA,0.7,NA,NA,NA,NA,NA
2297,0.4375,0.5,NA,0.75,NA,NA,NA,NA,NA
2306,0.625,NA,NA,0.35,NA,NA,NA,0.45,NA
2307,0.9375,NA,NA,0.95,NA,NA,0.9,NA,NA
2311,0.875,NA,NA,0.85,NA,NA,NA,NA,0.9
2320,0.6875,NA,NA,0.55,NA,0.55,NA,NA,NA
2323,0.1875,NA,NA,0.6,0.7,NA,NA,NA,NA
2325,0.9375,NA,NA,0.9,0.65,NA,NA,NA,NA
2326,0.875,0.95,NA,1,NA,NA,NA,NA,NA
2330,0.625,NA,0.45,0.5,NA,NA,NA,NA,NA
2338,0.75,NA,NA,0.6,NA,NA,NA,NA,0.45
2352,0.5625,NA,NA,0.4,NA,NA,0.65,NA,NA
2362,0.6875,0.9,NA,1,NA,NA,NA,NA,NA
2364,0.9375,NA,NA,1,NA,NA,NA,0.9,NA
2365,0.6875,NA,0.45,0.55,NA,NA,NA,NA,NA
2366,0.75,NA,NA,0.85,NA,NA,NA,0.55,NA
2369,0.625,NA,0.5,0.65,NA,NA,NA,NA,NA
2370,0.5,NA,0.6,0.85,NA,NA,NA,NA,NA
2372,0.5625,NA,NA,0.4,NA,0.55,NA,NA,NA
2373,0.8125,NA,NA,0.9,NA,0.7,NA,NA,NA
2375,0.5,NA,NA,0.85,NA,NA,NA,0.95,NA
2376,0.5625,NA,NA,0.8,NA,NA,1,NA,NA
2380,0.4375,NA,NA,0.55,NA,NA,0.7,NA,NA
2385,0.375,0.4,NA,0.55,NA,NA,NA,NA,NA
2387,0.4375,NA,NA,0.3,0.55,NA,NA,NA,NA
2392,0.625,0.6,NA,0.85,NA,NA,NA,NA,NA
2398,1,NA,NA,1,NA,NA,NA,NA,0.95
2400,0.75,NA,NA,1,NA,NA,NA,NA,0.8
2403,0.6875,NA,NA,0.8,0.85,NA,NA,NA,NA
2406,0.75,NA,NA,0.4,NA,NA,NA,NA,0.65
2408,0.5,NA,NA,0.4,NA,0.55,NA,NA,NA
2411,0.625,0.7,NA,0.35,NA,NA,NA,NA,NA
2413,0.9375,NA,NA,1,NA,NA,NA,0.7,NA
2416,0.75,NA,0.7,0.8,NA,NA,NA,NA,NA
2426,0.8125,NA,NA,0.9,NA,NA,1,NA,NA
2429,0.5625,NA,NA,0.55,NA,NA,NA,NA,0.5
2433,0.8125,NA,NA,0.75,NA,NA,NA,NA,0.35
2440,0.5,NA,NA,0.4,NA,NA,0.55,NA,NA
2442,0.4375,NA,NA,0.5,NA,NA,NA,0.4,NA
2443,0.5,NA,NA,0.75,NA,0.55,NA,NA,NA
2446,0.875,NA,NA,0.9,NA,NA,NA,0.95,NA
2458,0.5,NA,1,0.95,NA,NA,NA,NA,NA
2462,0.375,NA,NA,0.65,NA,NA,0.6,NA,NA
2469,0.75,NA,NA,0.75,NA,NA,NA,NA,0.65
2470,0.6875,NA,NA,0.9,NA,1,NA,NA,NA
2471,0.875,NA,NA,0.55,0.85,NA,NA,NA,NA
2474,0.875,NA,NA,1,NA,NA,NA,0.95,NA
2475,1,NA,NA,0.95,NA,NA,NA,NA,0.95
2477,0.4375,NA,NA,0.85,NA,NA,NA,NA,0.5
2478,0.375,NA,NA,0.3,NA,NA,0.55,NA,NA
2490,0.625,NA,NA,1,1,NA,NA,NA,NA
2491,0.25,NA,0.45,0.55,NA,NA,NA,NA,NA
2496,0.9375,NA,NA,0.65,0.55,NA,NA,NA,NA
2501,0.3125,NA,NA,0.75,NA,0.7,NA,NA,NA
2508,1,NA,NA,1,NA,NA,1,NA,NA
2510,0.4375,NA,NA,0.55,NA,0.45,NA,NA,NA
2511,0.4375,0.35,NA,0.65,NA,NA,NA,NA,NA
2516,0.625,NA,NA,0.4,0.55,NA,NA,NA,NA
2519,0.5,0.5,NA,0.4,NA,NA,NA,NA,NA
2527,1,NA,NA,1,NA,NA,1,NA,NA
2529,0.75,NA,NA,0.65,NA,NA,NA,0.65,NA
2537,0.75,NA,NA,0.65,NA,0.45,NA,NA,NA
2538,0.9375,NA,NA,0.8,0.9,NA,NA,NA,NA
2540,0.6875,NA,NA,0.55,0.55,NA,NA,NA,NA
2541,0.625,NA,NA,0.5,NA,NA,NA,0.8,NA
2542,0.9375,NA,NA,0.35,NA,NA,NA,NA,0.7
2545,0.625,NA,NA,0.5,NA,NA,NA,0.6,NA
2550,0.6875,NA,0.7,0.4,NA,NA,NA,NA,NA
2551,0.625,0.9,NA,0.7,NA,NA,NA,NA,NA
2557,0.5625,0.65,NA,0.9,NA,NA,NA,NA,NA
2563,0.9375,NA,NA,0.6,0.9,NA,NA,NA,NA
2568,0.4375,NA,NA,0.45,NA,NA,NA,NA,0.65
2569,0.875,0.45,NA,0.95,NA,NA,NA,NA,NA
2571,0.9375,NA,NA,1,0.8,NA,NA,NA,NA
2572,0.4375,0.5,NA,0.6,NA,NA,NA,NA,NA
2574,0.5625,NA,NA,0.6,0.55,NA,NA,NA,NA
2576,0.5,NA,NA,0.65,NA,NA,0.6,NA,NA
2579,0.5,NA,NA,0.45,NA,NA,NA,NA,0.55
2580,1,0.8,NA,0.95,NA,NA,NA,NA,NA
2581,0.625,NA,NA,0.65,NA,NA,0.75,NA,NA
2589,0.5,NA,NA,0.2,0.35,NA,NA,NA,NA
2590,0.5,NA,0.7,0.6,NA,NA,NA,NA,NA
2591,0.5625,0.6,NA,0.5,NA,NA,NA,NA,NA
2592,0.75,NA,NA,0.35,NA,NA,NA,NA,0.35
2593,0.875,NA,NA,1,1,NA,NA,NA,NA
2594,0.6875,NA,NA,0.7,0.45,NA,NA,NA,NA
2595,0.4375,NA,NA,0.75,NA,NA,0.5,NA,NA
